_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
93,3.974245063495465e+17,46,niki-152a-adv-tr-gcg-imdb-small-0006,AlignmentResearch/robust_llm_pythia-31m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-31m_s-1_adv_tr_gcg_t-1,True,1,pjki3wxp,finished,2024-09-17T03:17:25Z,17617408,1,1,clf_imdb_pythia-31m_s-1_adv_tr_gcg_t-1,3.955540900531659e+17,31699074847604736000,0.0124784111824971
89,1.590678158671662e+17,44,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.5933262694941574e+17,13726930226380800000,0.0116073021660156
91,1.655243249933276e+17,45,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.6569440656171725e+17,13726930226380800000,0.0120707546282475
93,1.7181093384700006e+17,46,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.7209912601020774e+17,13726930226380800000,0.0125373352360648
95,1.7847321178066534e+17,47,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.787408587077342e+17,13726930226380800000,0.0130211821405069
97,1.849587068231229e+17,48,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.855103807847169e+17,13726930226380800000,0.0135143384373148
99,1.9217378093521818e+17,49,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.923264998082606e+17,13726930226380800000,0.0140108892983692
101,1.9903017346793267e+17,50,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,1.9944091825106246e+17,13726930226380800000,0.0145291711228903
103,2.060164644030269e+17,51,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,2.066288199886312e+17,13726930226380800000,0.0150528061686746
105,2.1363403419235635e+17,52,niki-152a-adv-tr-gcg-imdb-small-0001,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-1,,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,True,1,vgzffhu9,finished,2024-09-17T03:17:25Z,7629056,0,1,clf_imdb_pythia-14m_s-1_adv_tr_gcg_t-1,2.1390414133769222e+17,13726930226380800000,0.0155828096894238
